date,asset_id,odometer,ambient_temp,coolant_temp,oil_pressure,engine_load,vibration_index,daily_utilization,days_since_service,total_downtime_history,historical_failure_count
59,ASSET_000,40283,92.4137232935405,221.49416224475956,56.002057742066995,68.18164259071094,10.959270826085207,0.8907907606857297,83,0,0
60,ASSET_000,40394,64.49325854361646,179.289007777217,52.31362156820559,63.42640259187853,9.765151666410693,0.8703474031472966,84,0,0
61,ASSET_000,40671,65.4211773836216,185.1737796197056,47.52553286217359,60.397994514170506,8.662155176191622,0.7164805151969617,85,0,0
62,ASSET_000,40982,56.825101874205146,168.17352532208423,58.42342482302811,55.32740500894999,10.679659669163419,0.6839290521506837,86,0,0
63,ASSET_000,41091,97.96219001496567,203.66655210582215,51.47738762211592,97.3105315594854,9.530824347895296,0.875752965550668,87,0,0
64,ASSET_000,41288,79.10948301609017,203.14726117411732,50.832147679015804,79.99642997879887,11.91152960650943,0.8514986114133414,88,0,0
65,ASSET_000,41589,69.59921434224907,192.2766733921251,43.15704942229071,68.02176541240374,10.6228499323475,0.8178362532215544,89,0,0
66,ASSET_000,41976,74.98036840027082,199.44449522176512,47.410438720971825,69.04842787156056,9.57396766143558,0.801510205321757,90,0,0
67,ASSET_000,42311,87.31895815862494,214.16211594628666,53.226879747925736,66.13931464849588,10.16608813250815,0.8449157205639187,91,0,0
68,ASSET_000,42513,87.70109384219505,207.0157047369858,54.430317801230764,65.68976180398928,8.241260513576886,0.811223930429767,92,0,0
69,ASSET_000,42778,85.39284619251357,206.53085779716602,59.52953618463497,61.91837806167802,9.896423900098377,0.7044766401069901,93,0,0
70,ASSET_000,43015,74.82338089638075,194.65990715591028,51.92032724469654,60.32977553195833,10.796405429696327,0.8389415327021632,94,0,0
71,ASSET_000,43319,79.50705681589974,209.66776944569585,39.12558748673452,63.6625284182618,8.628410620276876,0.7477854281978609,95,0,0
72,ASSET_000,43426,81.72270853164864,207.0911185921424,50.21851334042137,66.46644857430113,9.087871743390501,0.7754298317847461,96,0,0
73,ASSET_000,43586,68.63690857953071,187.67924445996425,42.82955565383738,57.08041937106987,9.207127167737656,0.8919331047810313,97,0,0
74,ASSET_000,43763,60.37812430456097,179.39201595029334,59.8212648349745,53.691623449149844,8.839674974730695,0.7092809583144226,98,0,0
75,ASSET_000,43969,85.21625117520611,202.33715997198271,47.34749426194736,79.93038761534633,9.379636277464448,0.7534971040641784,99,0,0
76,ASSET_000,44282,84.22472990576794,204.8619019391084,48.73540347946503,71.25063015894136,9.219656645942285,0.7111416308374146,100,0,0
77,ASSET_000,44388,85.40218876010572,197.10673081816745,44.15115783087455,79.98464928034349,10.47103683141802,0.644321727571868,101,0,0
78,ASSET_000,44606,72.7571385292751,187.34939851120313,46.76713557878737,62.88316662332713,9.952209122626462,0.6314607499597442,102,0,0
79,ASSET_000,44850,70.80259486851777,201.6668063453843,48.509473653235176,64.20417213117219,7.8893004788498216,0.6359286395457754,103,0,0
80,ASSET_000,44983,100.01372676649876,214.33439927896254,42.38461880559824,72.57834170090565,11.390903496185274,0.7752598454142507,104,0,0
81,ASSET_000,45308,74.86527067944435,188.57106047168335,46.91454795856563,63.21393925123656,8.362005964286611,0.8698942191435037,105,0,0
82,ASSET_000,45502,77.08759595003484,196.71505771737895,58.975822783194815,86.69582452342127,10.907871947242427,0.7463429402426214,106,0,0
83,ASSET_000,45795,99.51984587618767,222.37283921915346,46.686881205270765,61.199163746411365,11.619612155437311,0.8462584419460057,107,0,0
84,ASSET_000,46169,82.68698408338982,206.50800602339933,54.93746502850361,71.19360092724466,9.185215872009703,0.6971037709212731,108,0,0
85,ASSET_000,46407,72.62444437558422,181.93044280153765,46.26015005086755,73.75532390231595,10.47682809432411,0.6261870538769027,109,0,0
86,ASSET_000,46644,67.77637585324338,194.98421895653289,52.64902088957641,77.26010888895718,10.760251094635361,0.7645809353814459,110,0,0
87,ASSET_000,46837,68.28309630326073,187.33705800578232,53.34050475878356,87.31752268399819,11.505025114660821,0.7414728565650475,111,0,0
88,ASSET_000,46996,73.56178896761281,191.3989980285147,47.56196887963753,81.81069247439561,10.11372946021298,0.8164789652253832,112,0,0
89,ASSET_000,47100,82.84079685497863,194.30441107684064,54.101228697431274,86.31464521850063,8.708875611051294,0.6492797393792978,113,0,0
90,ASSET_000,47494,81.63039782816928,209.18441391874194,38.368241432501115,74.9640617672735,10.295550450979153,0.8048946190251397,114,0,0
91,ASSET_000,47738,72.12985600763797,195.98418197707278,51.17807279054283,71.74211444455955,10.823104975745007,0.7732458812718377,115,0,0
92,ASSET_000,47971,89.57666471623858,209.415013461613,58.52912429668843,77.74870429613354,9.119136355511738,0.6350694122125092,116,0,0
93,ASSET_000,48227,69.48766920551707,191.4978416057517,57.54885656229812,59.93956559257863,9.150155630535208,0.7719452547772166,117,0,0
94,ASSET_000,48444,90.44369956619514,205.832872945307,53.78494308322676,55.99669709395095,9.55536244175436,0.8630296910285249,118,0,0
95,ASSET_000,48638,90.965262759229,212.75612198603574,55.90987024310907,78.64716298931809,11.999317206249804,0.8160109609638223,119,0,0
96,ASSET_000,48775,70.11666919353502,191.17994800545011,53.80959493217833,61.51718465902904,8.547795956529102,0.8877224383692084,120,0,0
97,ASSET_000,49084,72.56584536395818,196.19467848345164,50.546973973024464,84.88495635776606,10.04691543495026,0.6417348582429185,121,0,0
98,ASSET_000,49476,65.51430653465626,194.94844709527746,43.292774211001515,73.05153440667253,10.471468357135995,0.8089952471630677,122,0,0
99,ASSET_000,49871,71.04871551533019,189.10227455669272,52.094197069342435,56.62082041469159,9.529718553270556,0.8209332706874168,123,0,0
100,ASSET_000,50025,81.45319150088346,204.75706765949417,46.01748520671207,65.17222793542196,8.64128848543794,0.6996439237964817,124,0,0
101,ASSET_000,50278,62.85474749687799,185.99544756428133,48.85060214276807,71.49582411751692,8.345143328134231,0.8363369666143478,125,0,0
102,ASSET_000,50394,69.67824129017653,182.0294197743125,52.3584405259892,86.50997851516516,10.082655959445031,0.7040859605688683,126,0,0
103,ASSET_000,50654,87.9655184280642,202.43288888435586,48.65555654722585,75.29057151678121,8.155094759703907,0.6496539952283922,127,0,0
104,ASSET_000,50942,68.0602329248724,178.50396452540227,43.18648198230011,62.397477050744435,9.08944215526012,0.6256049004235932,128,0,0
105,ASSET_000,51073,102.0778081851305,227.91031233475601,51.515528330502896,65.10903789760677,9.426414841659906,0.8399346066222808,129,0,0
106,ASSET_000,51347,104.15817274384763,224.06855487603835,57.95858661594078,69.24351793550343,11.94973259560123,0.6882134037662915,130,0,0
107,ASSET_000,51710,58.109859663386146,177.7619105488211,48.19054514383498,75.75998172956062,9.222183312409125,0.6308944437993946,131,0,0
108,ASSET_000,51987,71.91819566489121,188.7980491966885,46.14738894582948,72.0689038103736,11.024286581779391,0.6468457792098571,132,0,0
109,ASSET_000,52140,84.75072715635677,206.95556806566313,58.58328888227362,85.49841930054012,8.119308230725489,0.7516523637318101,133,0,0
110,ASSET_000,52327,83.5315196184419,198.4960727969106,58.231986213399864,83.20879458267967,10.44426331148604,0.8415944902073715,134,0,0
111,ASSET_000,52649,67.75876494116685,190.09267769249115,53.44419123516393,75.32963099643842,9.74287772875278,0.6614952886247463,135,0,0
112,ASSET_000,52784,104.65951637089053,217.10423092097233,42.50670299246523,90.6033154147827,10.958253826152571,0.6368330668988126,136,0,0
113,ASSET_000,53176,89.96033683835505,209.47677127900306,51.055087336013095,67.44506116541267,7.8301223129591415,0.8491963519695749,137,0,0
114,ASSET_000,53555,76.99698178515466,196.38974858773298,43.328559922220215,89.41469248966939,9.024020191708333,0.8290817382479283,138,0,0
115,ASSET_000,53863,78.6936212267047,196.60290605665833,46.885727484493586,75.33912879304589,8.289831607343375,0.7454335101451038,139,0,0
116,ASSET_000,53966,98.21721073644345,208.87026899973574,56.73372989320498,85.30640743596122,11.151425374464733,0.8504790710397898,140,0,0
117,ASSET_000,54141,78.07235681176651,200.6238387596781,44.98121054218315,74.02067441734613,10.982690983945513,0.7492394681939671,141,0,0
118,ASSET_000,54430,67.50217706765186,188.49496888213332,48.2599345685158,56.65133475024318,10.026091050210834,0.874323583777488,142,0,0
119,ASSET_000,54811,84.89298465908952,205.55766558520295,52.70500936301814,78.86131444487623,9.87538621865653,0.7809456328399165,143,0,0
120,ASSET_000,55062,76.14384968337264,196.75389875659945,47.12181086881113,58.59761514363027,10.179036796548965,0.7189948119156163,144,0,0
121,ASSET_000,55362,70.77392419680491,199.62792737498245,49.82505754751519,53.00551126943235,10.24252042561252,0.7489098741603709,145,0,0
122,ASSET_000,55503,65.4365827707054,182.4642600300143,54.92861358411782,53.110613763158284,9.924229172778546,0.8065207189283208,146,0,0
123,ASSET_000,55619,74.10679885079945,194.7048271952348,55.3228433901335,57.405317153544786,10.620672097550678,0.8886296357292354,147,0,0
124,ASSET_000,55867,84.65763814480566,209.800851296321,56.77422586186625,75.48926319157948,10.930253345953542,0.8196674659228684,148,0,0
125,ASSET_000,55992,84.82181681566247,210.087581082327,44.59471729795869,51.35783914343195,10.133847654246,0.615478741997613,149,0,0
126,ASSET_000,56306,82.88260039469212,189.32014793545227,56.783166910917274,52.195304585859,10.791649147922792,0.8773188586129592,150,0,0
127,ASSET_000,56419,58.138080931626476,175.74433782330908,51.110668858168566,54.822675431091156,10.501033343517346,0.7933639951877467,151,0,0
128,ASSET_000,56701,104.70863461165287,214.75595246873556,60.211982113570365,87.2800878353083,8.095487928134828,0.7019624891304198,152,0,0
129,ASSET_000,57027,75.9874078713051,192.57024892065448,56.11585475295729,87.56270794051585,11.065480375065352,0.8629996133587349,153,0,0
130,ASSET_000,57371,106.17245571881261,225.16849638860896,45.96984840164715,60.867478842760164,9.349629055929974,0.7205792740827727,154,0,0
131,ASSET_000,57535,69.95775819484972,184.70319840570878,44.96942053458252,64.18488630563107,9.718215391139493,0.7009111391485267,155,0,0
132,ASSET_000,57787,80.52090012359577,196.1051138981134,48.77465190841832,51.80402708881293,9.750268717174865,0.670082325314973,156,0,0
133,ASSET_000,58073,73.01132336224062,196.38542082307362,49.752681451737836,85.16473230248658,9.174415156982539,0.6373312671890569,157,0,0
134,ASSET_000,58325,73.83480519116011,196.82133539848667,47.618111495153165,66.0632094570195,10.054318886454237,0.7840234167632123,158,0,0
135,ASSET_000,58531,68.7895961891013,194.73467884463906,46.81306436346741,57.45753048577018,9.401075603440665,0.8491927553251875,159,0,0
136,ASSET_000,58677,76.1585431624653,197.04542012166306,41.50496397578166,73.89096289721364,8.500163088676455,0.6173528029690188,160,0,0
137,ASSET_000,58838,101.82809624381369,227.45649016566185,49.334709576644656,79.91486416368915,9.334061517204603,0.7545743772944178,161,0,0
138,ASSET_000,59060,81.5219892334721,197.53050301077982,49.11526386252975,72.03429482436557,11.083609653905471,0.717350929824114,162,0,0
139,ASSET_000,59410,74.60247632551443,189.29834234634396,53.4738051542327,53.24184863630592,11.794557863517788,0.7118065551036942,163,0,0
140,ASSET_000,59590,85.88993722100707,215.97437494194165,52.72333722159195,72.85275767678297,10.0358945497677,0.62283925784709,164,0,0
141,ASSET_000,59978,77.88027285222056,200.41664300775707,54.10241090598682,76.33807338633702,10.305554320377258,0.8593478640922045,165,0,0
142,ASSET_000,60247,78.8136620304226,198.3398951625306,55.20102964111831,57.568861591400236,9.370483451950916,0.8092414385007851,166,0,0
143,ASSET_000,60506,89.47810759810028,211.48016774429246,52.091262773930005,56.43039584193233,9.183064329012764,0.6015435512264145,167,0,0
144,ASSET_000,60900,82.83041632511375,203.779020742904,48.89401334137101,54.63375427121031,8.107454014696037,0.7522403201282508,168,0,0
145,ASSET_000,61073,89.23664894658346,205.71717569508127,52.78589330334624,65.68604845780786,9.763647166075641,0.6850028844796745,169,0,0
146,ASSET_000,61414,84.02283141639238,213.5768543586863,47.067259557393285,68.94295553740355,10.976899078037066,0.8366420945612233,170,0,0
147,ASSET_000,61520,88.63925726045473,208.39910960688383,53.3914970559602,60.10034998753529,9.543032676422575,0.7942720930205722,171,0,0
148,ASSET_000,61658,90.58391680997202,213.47300126437773,52.31861928695216,61.934977239599704,10.107679869726605,0.6306580859081157,172,0,0
149,ASSET_000,61784,52.83873078634318,177.13921270705853,54.71083252581914,62.8297096175251,9.433330587489895,0.6690161049094302,173,0,0
150,ASSET_000,62164,81.02906555028494,201.80030211895527,43.921233129163745,68.86129840410051,11.720830297119534,0.6601077430646138,174,0,0
151,ASSET_000,62356,83.49258649499545,210.13834914565763,53.21361379933772,83.79132912467551,10.722540080290077,0.6611103747828823,175,0,0
152,ASSET_000,62636,73.06049105445035,200.56568525447264,58.1905637477382,50.049273406657036,8.658725328981713,0.6393734633047162,176,0,0
153,ASSET_000,62744,74.51810459226787,197.34160990494865,42.042976762518556,52.568357483005364,8.569224897881952,0.6742619866810126,177,0,0
154,ASSET_000,62907,71.67721392244346,179.55781728929867,47.73846840375462,52.89787551178235,9.974610953615512,0.8392677301911564,178,0,0
155,ASSET_000,63038,102.07347649747388,211.92744365536637,51.28998496060033,90.98147796575955,10.742084588523799,0.7800061644357912,179,0,0
156,ASSET_000,63217,57.32989946350789,173.42752943188117,50.312513666247376,63.840662705793584,9.910304373192474,0.7712713505532494,180,0,0
157,ASSET_000,63393,72.85185639459017,196.05607070092523,58.988432634247616,55.30863016172241,9.268122914369783,0.86476004574588,181,0,0
158,ASSET_000,63598,91.79226523903202,213.58189388249087,59.059900620674355,51.26344579302568,10.924633682912768,0.8401760097327249,182,0,0
159,ASSET_000,63875,90.18236701948439,209.15609387141396,60.578778609583274,74.49031943524632,10.559359208728331,0.8612907371238256,183,0,0
160,ASSET_000,63996,99.90313047150319,220.9258774519569,48.15239191588885,71.05610643744453,9.310812181910432,0.7659004357775876,184,0,0
161,ASSET_000,64182,71.42035806538264,181.28704741666593,48.23286628132002,74.62968087768971,12.163656499224738,0.6181056251971692,185,0,0
162,ASSET_000,64502,82.42423857417486,204.60585692254503,58.637715850503554,69.92782865812556,11.1293244375395,0.8232837196784867,186,0,0
163,ASSET_000,64660,61.46607335398433,173.12315298459637,48.71311731288328,77.20912969725165,10.564277388026737,0.6685364223993896,187,0,0
164,ASSET_000,64918,88.57503348477286,212.41565266044645,54.36891520480058,75.1505927282378,9.725252504825583,0.8604817516225142,188,0,0
165,ASSET_000,65067,77.69342182271967,206.59756788755288,49.473040372813365,67.54461676758362,11.047098302612154,0.7514534645679054,189,0,0
166,ASSET_000,65428,64.34147093463302,183.70741344511794,56.23163442898727,65.35388607471185,8.636960341448878,0.8620269714244981,190,0,0
167,ASSET_000,65809,80.92836223539287,199.4709123404254,51.619000638029725,57.187324354809675,10.260673765823906,0.670737628187763,191,0,0
168,ASSET_000,66019,93.50707135258199,209.93898857387816,51.34108404138848,76.5048511603328,11.80449708836161,0.7476833569344105,192,0,0
169,ASSET_000,66146,84.68751749773301,206.4200369063866,47.661493993440544,63.00760256898779,8.754233940900301,0.6936444170089341,193,0,0
170,ASSET_000,66532,75.92186269272307,202.09029729960324,48.70374778709887,63.48012705725145,8.71700777581143,0.8909463135235635,194,0,0
171,ASSET_000,66802,59.44197879023005,168.6725825666722,52.51907847794777,74.22152630579532,8.487404499161183,0.674614281776289,195,0,0
172,ASSET_000,67021,79.35186746701403,198.37011822158914,48.704789270896484,84.73085122053035,11.298738503943797,0.8345370989535088,196,0,0
173,ASSET_000,67250,71.14052236744844,194.28676722691637,43.81329177276477,52.06787348966108,9.548994969870073,0.6809248834550968,197,0,0
174,ASSET_000,67408,75.94362228379309,198.20629674289978,50.69671296810632,51.662914362015684,8.001799315467892,0.6540031312418171,198,0,0
175,ASSET_000,67730,76.77638109791624,197.2354099708196,44.672181375674874,63.706139524836615,8.32570227946137,0.8603754883560066,199,0,0
176,ASSET_000,68063,66.20778970490858,188.62725129111803,46.39604790531781,57.533963350624056,10.505427146624818,0.6398143961457832,200,0,0
177,ASSET_000,68248,84.66231209737137,204.52834036419304,49.48577918431965,89.14525149602122,8.781027477463873,0.6703683880004486,201,0,0
178,ASSET_000,68373,77.41318856057961,199.65933073517834,50.98782995086191,51.21548238787347,11.050654396007612,0.6732441871267123,202,0,0
179,ASSET_000,68619,85.07021841259575,199.5120917739021,51.712138826106376,63.94294668967882,11.815372684826906,0.8029540157331739,203,0,0
180,ASSET_000,68879,100.8468664923497,209.3293823869061,58.06855634529323,85.72026129223713,9.74761995653555,0.6954334660854359,204,0,0
181,ASSET_000,69060,70.62957019814475,186.13376206313453,42.654602196818956,84.75602502162283,10.75287567761397,0.8002780156690754,205,0,0
182,ASSET_000,69372,61.84469895725758,189.60750803470577,45.57418250500076,65.84690766437022,8.559949117405706,0.794722397638318,206,0,0
183,ASSET_000,69695,59.482256116246106,184.53134156295928,58.21007580068185,52.92783695073774,9.39902603699664,0.7346080867867593,207,0,0
184,ASSET_000,70059,86.78118584389912,206.68150886767006,47.72877862423369,70.76327140544872,9.675168616491378,0.7858471038028844,208,0,0
185,ASSET_000,70170,76.0752979191313,193.40977829480872,37.91774117393755,59.842786351919926,8.8186060167012,0.7023743482878468,209,0,0
186,ASSET_000,70290,84.10714307744118,206.87250945964357,49.055516561077624,59.739291863051974,10.281191423969375,0.764824271529136,210,0,0
187,ASSET_000,70441,81.26902335939079,202.08641075522806,45.85535959567039,71.2904085335616,10.206843851996526,0.6304262485347649,211,0,0
188,ASSET_000,70542,67.76011721733946,182.91839494302127,52.75026049512276,54.8754437334779,8.41318828440491,0.8152907357725889,212,0,0
189,ASSET_000,70800,67.78358827258543,187.40786743853536,56.98707351530186,72.69248878515614,10.319781934142537,0.6544315043086881,213,0,0
190,ASSET_000,71072,80.6635359989593,200.86649445497872,50.244300351628524,74.06447280585326,10.139215408644903,0.7650679626468786,214,0,0
191,ASSET_000,71180,62.287294434360675,183.61431357610334,50.882556380813725,64.430900764424,10.477553716125646,0.6684239315846797,215,0,0
192,ASSET_000,71572,100.50476733641653,210.68717504393132,55.144191477064055,86.94519424185258,9.08705192697599,0.7669911173810151,216,0,0
193,ASSET_000,71720,82.60532257118518,210.72230538268042,56.122922188130715,58.669592003631024,10.413799097451498,0.6458951402485688,217,0,0
194,ASSET_000,71957,83.81093147643574,200.3565294150047,47.82587119044877,52.33818456434216,8.647835553375275,0.764009223814221,218,0,0
195,ASSET_000,72202,57.77257406143872,185.9145571770814,52.84491539592638,78.70391062632706,8.086893574820975,0.7791140750687076,219,0,0
196,ASSET_000,72337,68.01982903261627,187.0321529041314,47.06717960218641,59.066256089079516,8.985243269307134,0.6822481999679417,220,0,0
197,ASSET_000,72566,68.74903416795978,180.96595431397577,53.15645641630084,75.60672895312663,10.205428596271469,0.7557179372724812,221,0,0
198,ASSET_000,72965,60.928760917664206,183.02385596449443,58.362861934188516,76.77947820792761,8.766531898719894,0.8040395793310354,222,0,0
199,ASSET_000,73328,65.10037947681018,188.57241107153703,56.556051151961995,88.46662943819253,10.161439863287699,0.7395616836851154,223,0,0
200,ASSET_000,73533,73.6652872638156,187.59256981518357,56.570047373219495,80.24653315580984,9.096092358535211,0.6511433814521752,224,0,0
201,ASSET_000,73776,64.04161313062066,187.98819118989366,46.23350887830721,88.96658514512063,8.47049424687701,0.8386349882369187,225,0,0
202,ASSET_000,74106,78.2805161753312,196.826485774611,62.32866977709965,84.58744768134162,9.439781158605848,0.677114179929624,226,0,0
203,ASSET_000,74463,76.04623685047716,185.28178388571473,44.483166969130636,62.22097242632094,11.635246330918605,0.7025023505690763,227,0,0
204,ASSET_000,74705,118.69573741364418,222.723058177907,52.31986141461729,96.89466073357721,12.147763612526454,0.8758175919643252,228,0,0
205,ASSET_000,74818,72.90048291965509,199.46582549759864,44.817120418218515,56.940980599460346,9.595326471695167,0.8370091308921184,229,0,0
206,ASSET_000,75198,77.04596682048516,194.46468674079952,42.01144040113296,69.17417760551407,13.075926808780281,0.8467441690903084,230,0,0
